ds,y,yhat,yhat_lower,yhat_upper,model,cell_id,region
2025-08-25 22:00:00,,53.87145739882147,46.45076095797235,61.14215465050457,prophet_logistic,CELL-004,dfw
2025-08-25 23:00:00,,52.12469431729636,44.541462685999036,60.045468453200215,prophet_logistic,CELL-004,dfw
2025-08-26 00:00:00,,50.1724843599819,42.93672644601356,57.87148314175808,prophet_logistic,CELL-004,dfw
2025-08-26 01:00:00,,48.04575072983132,40.94136261910478,55.3210893500982,prophet_logistic,CELL-004,dfw
2025-08-26 02:00:00,,45.77845299064549,38.085460936159556,52.830594481679086,prophet_logistic,CELL-004,dfw
2025-08-26 03:00:00,,43.405903633971064,35.622426280947735,50.15571762550833,prophet_logistic,CELL-004,dfw
2025-08-26 04:00:00,,40.96323882698594,33.634600374896706,48.9948117275518,prophet_logistic,CELL-004,dfw
2025-08-26 05:00:00,,38.484125969805476,31.066042861153107,45.94136835892321,prophet_logistic,CELL-004,dfw
2025-08-26 06:00:00,,35.99975321007748,28.947231741301696,42.96988819072484,prophet_logistic,CELL-004,dfw
2025-08-26 07:00:00,,33.538112223156254,26.461098867153027,41.23957225645031,prophet_logistic,CELL-004,dfw
2025-08-26 08:00:00,,31.123558830035307,24.028121780219262,38.17162293396241,prophet_logistic,CELL-004,dfw
2025-08-24 21:00:00,61.496621409482486,,,,observed,CELL-005,dfw
2025-08-24 22:00:00,59.512890043395586,,,,observed,CELL-005,dfw
2025-08-24 23:00:00,51.961041255977776,,,,observed,CELL-005,dfw
2025-08-25 00:00:00,67.93450987325409,,,,observed,CELL-005,dfw
2025-08-25 01:00:00,64.74051805359052,,,,observed,CELL-005,dfw
2025-08-25 02:00:00,54.61963355473083,,,,observed,CELL-005,dfw
2025-08-25 03:00:00,55.47972440632076,,,,observed,CELL-005,dfw
2025-08-25 04:00:00,51.32740155606844,,,,observed,CELL-005,dfw
2025-08-25 05:00:00,45.928742880359685,,,,observed,CELL-005,dfw
2025-08-25 06:00:00,44.21005271702787,,,,observed,CELL-005,dfw
2025-08-25 07:00:00,56.350962335659325,,,,observed,CELL-005,dfw
2025-08-25 08:00:00,45.93248324580607,,,,observed,CELL-005,dfw
2025-08-25 09:00:00,37.666135648480385,,,,observed,CELL-005,dfw
2025-08-25 10:00:00,63.742710306878465,,,,observed,CELL-005,dfw
2025-08-25 11:00:00,57.340956594459136,,,,observed,CELL-005,dfw
2025-08-25 12:00:00,63.74738886125677,,,,observed,CELL-005,dfw
2025-08-25 13:00:00,50.91572629314409,,,,observed,CELL-005,dfw
2025-08-25 14:00:00,58.27707540040937,,,,observed,CELL-005,dfw
2025-08-25 15:00:00,52.2361120931408,,,,observed,CELL-005,dfw
2025-08-25 16:00:00,56.42074603837,,,,observed,CELL-005,dfw
2025-08-25 17:00:00,46.37381768858067,,,,observed,CELL-005,dfw
2025-08-25 18:00:00,47.922518681716895,,,,observed,CELL-005,dfw
2025-08-25 19:00:00,66.13792634837336,,,,observed,CELL-005,dfw
2025-08-25 20:00:00,48.34966076895071,,,,observed,CELL-005,dfw
2025-08-24 08:00:00,,39.8550338022021,31.478513649206658,48.31687515443759,prophet_logistic,CELL-005,dfw
2025-08-24 09:00:00,,43.48025617064861,34.89236134832424,52.09341178475789,prophet_logistic,CELL-005,dfw
2025-08-24 10:00:00,,46.659206362777915,38.887061795461854,54.97237785295392,prophet_logistic,CELL-005,dfw
2025-08-24 11:00:00,,49.41063481114483,41.5331554878895,58.28106934824819,prophet_logistic,CELL-005,dfw
2025-08-24 12:00:00,,51.75523155182011,43.64108970226697,60.330011882827094,prophet_logistic,CELL-005,dfw
2025-08-24 13:00:00,,53.71543303699032,44.799791256946705,61.98119735494423,prophet_logistic,CELL-005,dfw
2025-08-24 14:00:00,,55.3152163553471,47.26709612056965,63.74890864704175,prophet_logistic,CELL-005,dfw
2025-08-24 15:00:00,,56.5798822789121,47.912259356154635,64.92347001389493,prophet_logistic,CELL-005,dfw
2025-08-24 16:00:00,,57.5358286593388,49.384671254890904,66.1036430550801,prophet_logistic,CELL-005,dfw
2025-08-24 17:00:00,,58.21031590361808,49.88418891941317,66.59916975625042,prophet_logistic,CELL-005,dfw
2025-08-24 18:00:00,,58.63122641161206,50.392668865427204,66.71226408871131,prophet_logistic,CELL-005,dfw
2025-08-24 19:00:00,,58.826820029007,51.192587676535254,67.4896257872533,prophet_logistic,CELL-005,dfw
2025-08-24 20:00:00,,58.82548762637825,50.30736898480936,66.54058682056905,prophet_logistic,CELL-005,dfw
2025-08-24 21:00:00,,58.655505131569996,50.7646899719395,67.60989436617402,prophet_logistic,CELL-005,dfw
2025-08-24 22:00:00,,58.34479039520444,49.46093534231688,66.29798920770101,prophet_logistic,CELL-005,dfw
2025-08-24 23:00:00,,57.9206653176261,49.60995474628191,67.16859493238384,prophet_logistic,CELL-005,dfw
2025-08-25 00:00:00,,57.40962570688424,48.20454559163203,65.97507185394963,prophet_logistic,CELL-005,dfw
2025-08-25 01:00:00,,56.837121382788546,49.22072501093008,64.68619090336803,prophet_logistic,CELL-005,dfw
2025-08-25 02:00:00,,56.22734896655644,47.73333421402118,64.87505461146687,prophet_logistic,CELL-005,dfw
2025-08-25 03:00:00,,55.603059730924876,47.74340341903888,63.89364310443521,prophet_logistic,CELL-005,dfw
2025-08-25 04:00:00,,54.985384754777485,46.425589827689265,63.17048384767874,prophet_logistic,CELL-005,dfw
2025-08-25 05:00:00,,54.393679480101945,46.433510415749446,62.54638243641674,prophet_logistic,CELL-005,dfw
2025-08-25 06:00:00,,53.845389594125244,45.526145710358335,62.555688405058156,prophet_logistic,CELL-005,dfw
2025-08-25 07:00:00,,53.35593979770022,44.80404225698863,61.31771468690601,prophet_logistic,CELL-005,dfw
2025-08-25 08:00:00,,52.938646926852016,44.39639155574715,61.24009437294494,prophet_logistic,CELL-005,dfw
2025-08-25 09:00:00,,52.604658354846926,43.80386515173195,60.884971237548015,prophet_logistic,CELL-005,dfw
2025-08-25 10:00:00,,52.36291644082063,43.67613612677961,60.555175102687166,prophet_logistic,CELL-005,dfw
2025-08-25 11:00:00,,52.220149251097006,44.1334488239559,60.80554006924642,prophet_logistic,CELL-005,dfw
2025-08-25 12:00:00,,52.18088752841492,43.42051165180849,60.37573435654828,prophet_logistic,CELL-005,dfw
2025-08-25 13:00:00,,52.247507425061954,43.73539956648259,60.81950381527851,prophet_logistic,CELL-005,dfw
2025-08-25 14:00:00,,52.42029805318974,44.073496576302674,60.49424215877431,prophet_logistic,CELL-005,dfw
2025-08-25 15:00:00,,52.69755261080728,44.647352158221686,61.16978080567075,prophet_logistic,CELL-005,dfw
2025-08-25 16:00:00,,53.07568144563474,44.544495953322766,62.04930943620225,prophet_logistic,CELL-005,dfw
2025-08-25 17:00:00,,53.54934505406985,45.13093644262945,62.060857831560334,prophet_logistic,CELL-005,dfw
2025-08-25 18:00:00,,54.111604723735894,45.68540985131477,62.415475505138076,prophet_logistic,CELL-005,dfw
2025-08-25 19:00:00,,54.75408826990759,46.250820403768095,62.885660263536714,prophet_logistic,CELL-005,dfw
2025-08-25 20:00:00,,55.467168109031576,47.6572334889196,63.466384283198956,prophet_logistic,CELL-005,dfw
2025-08-25 21:00:00,,56.24014876195897,48.3964356762606,64.58332241924562,prophet_logistic,CELL-005,dfw
2025-08-25 22:00:00,,57.061460783656585,48.932145177843715,65.88081401387531,prophet_logistic,CELL-005,dfw
2025-08-25 23:00:00,,57.91885809672546,49.19509956183577,66.89667240986036,prophet_logistic,CELL-005,dfw
2025-08-26 00:00:00,,58.79961573124665,50.42262042397365,66.98787321399242,prophet_logistic,CELL-005,dfw
2025-08-26 01:00:00,,59.69072506633339,51.60321972951576,68.25898507717764,prophet_logistic,CELL-005,dfw
2025-08-26 02:00:00,,60.57908381982815,51.963831029986274,69.34196563570467,prophet_logistic,CELL-005,dfw
2025-08-26 03:00:00,,61.45167822653642,53.09056198525661,69.8338984555595,prophet_logistic,CELL-005,dfw
2025-08-26 04:00:00,,62.29575508751899,53.453979699138955,71.09750364478761,prophet_logistic,CELL-005,dfw
2025-08-26 05:00:00,,63.098981654995946,54.69339370879753,71.45610963682252,prophet_logistic,CELL-005,dfw
2025-08-26 06:00:00,,63.84959161722973,55.383097776035214,72.57822434222312,prophet_logistic,CELL-005,dfw
2025-08-26 07:00:00,,64.53651578116963,56.31762711419306,73.25515533879505,prophet_logistic,CELL-005,dfw
2025-08-26 08:00:00,,65.14949637516479,56.80469106287637,73.70712387375066,prophet_logistic,CELL-005,dfw
2025-08-24 21:00:00,60.74445487718884,,,,observed,CELL-006,dfw
2025-08-24 22:00:00,68.44740755690474,,,,observed,CELL-006,dfw
2025-08-24 23:00:00,48.46714786648832,,,,observed,CELL-006,dfw
2025-08-25 00:00:00,62.78131252364765,,,,observed,CELL-006,dfw
2025-08-25 01:00:00,57.81688003854829,,,,observed,CELL-006,dfw
2025-08-25 02:00:00,61.19654765434044,,,,observed,CELL-006,dfw
2025-08-25 03:00:00,54.003749913258744,,,,observed,CELL-006,dfw
2025-08-25 04:00:00,46.56229817135636,,,,observed,CELL-006,dfw
2025-08-25 05:00:00,54.830679080863085,,,,observed,CELL-006,dfw
2025-08-25 06:00:00,50.034536794792416,,,,observed,CELL-006,dfw
2025-08-25 07:00:00,39.97113744936436,,,,observed,CELL-006,dfw
2025-08-25 08:00:00,44.60084695890728,,,,observed,CELL-006,dfw
2025-08-25 09:00:00,52.018081917145224,,,,observed,CELL-006,dfw
2025-08-25 10:00:00,59.2898364831637,,,,observed,CELL-006,dfw
2025-08-25 11:00:00,63.511745047122545,,,,observed,CELL-006,dfw
2025-08-25 12:00:00,55.26449377257184,,,,observed,CELL-006,dfw
2025-08-25 13:00:00,76.95473308283638,,,,observed,CELL-006,dfw
2025-08-25 14:00:00,49.05690439983497,,,,observed,CELL-006,dfw
2025-08-25 15:00:00,61.92624020159327,,,,observed,CELL-006,dfw
2025-08-25 16:00:00,41.31217134433552,,,,observed,CELL-006,dfw
2025-08-25 17:00:00,56.285595500015546,,,,observed,CELL-006,dfw
2025-08-25 18:00:00,48.86154972559796,,,,observed,CELL-006,dfw
2025-08-25 19:00:00,54.62480297182727,,,,observed,CELL-006,dfw
2025-08-25 20:00:00,61.645495853400575,,,,observed,CELL-006,dfw
2025-08-24 08:00:00,,45.90268396398412,36.02020653833937,55.7439542626184,prophet_logistic,CELL-006,dfw
2025-08-24 09:00:00,,47.47964385934104,37.118015879423815,57.3569977463585,prophet_logistic,CELL-006,dfw
2025-08-24 10:00:00,,48.922864520179516,39.010885415853075,58.48654084013937,prophet_logistic,CELL-006,dfw
2025-08-24 11:00:00,,50.23171967168407,39.88704806803278,60.18588946222486,prophet_logistic,CELL-006,dfw
2025-08-24 12:00:00,,51.406460215284106,42.14872064299319,60.98031268609714,prophet_logistic,CELL-006,dfw
2025-08-24 13:00:00,,52.448218877988054,43.09407278108287,62.54995309783906,prophet_logistic,CELL-006,dfw
2025-08-24 14:00:00,,53.359009497835544,43.68790303339037,62.99214970737924,prophet_logistic,CELL-006,dfw
2025-08-24 15:00:00,,54.141720884372155,44.073166988331714,63.97254791726567,prophet_logistic,CELL-006,dfw
2025-08-24 16:00:00,,54.800105215653986,44.990555685804146,64.02008742727006,prophet_logistic,CELL-006,dfw
2025-08-24 17:00:00,,55.338760978820844,46.09728323896474,64.26783043272492,prophet_logistic,CELL-006,dfw
2025-08-24 18:00:00,,55.76311048934061,46.3929863005109,65.73039607591589,prophet_logistic,CELL-006,dfw
2025-08-24 19:00:00,,56.07937206281024,45.56647992294089,65.98134322791566,prophet_logistic,CELL-006,dfw
2025-08-24 20:00:00,,56.294526948136614,46.899993619715765,66.13578342928152,prophet_logistic,CELL-006,dfw
2025-08-24 21:00:00,,56.41628117100875,47.19783600568556,66.24828747493646,prophet_logistic,CELL-006,dfw
2025-08-24 22:00:00,,56.453022458786904,46.768837138914414,66.15117660307692,prophet_logistic,CELL-006,dfw
2025-08-24 23:00:00,,56.413772468064835,46.911367174724624,66.88105546388631,prophet_logistic,CELL-006,dfw
2025-08-25 00:00:00,,56.30813455465533,46.79570907336053,66.77681296814326,prophet_logistic,CELL-006,dfw
2025-08-25 01:00:00,,56.146237368924346,46.52328981563115,66.09213669037165,prophet_logistic,CELL-006,dfw
2025-08-25 02:00:00,,55.938674576180794,45.46904760256185,66.4547886921724,prophet_logistic,CELL-006,dfw
2025-08-25 03:00:00,,55.69644104478435,46.09605801677407,65.73272037327747,prophet_logistic,CELL-006,dfw
2025-08-25 04:00:00,,55.43086586092112,45.693928489570546,64.5989074201623,prophet_logistic,CELL-006,dfw
2025-08-25 05:00:00,,55.153542550976645,46.052141539033954,65.60961520083073,prophet_logistic,CELL-006,dfw
2025-08-25 06:00:00,,54.87625692259515,44.14866682249415,64.35448526479807,prophet_logistic,CELL-006,dfw
2025-08-25 07:00:00,,54.6109129462806,43.99038558975751,63.93017895112544,prophet_logistic,CELL-006,dfw
2025-08-25 08:00:00,,54.36945712492006,44.44984767062985,64.3008354737538,prophet_logistic,CELL-006,dfw
2025-08-25 09:00:00,,54.16380179628392,45.05160942146092,64.32897479144154,prophet_logistic,CELL-006,dfw
2025-08-25 10:00:00,,54.00574784307995,43.56909075474797,64.03283195107176,prophet_logistic,CELL-006,dfw
2025-08-25 11:00:00,,53.90690727613341,44.04328829014061,63.78791640689507,prophet_logistic,CELL-006,dfw
2025-08-25 12:00:00,,53.878626174080054,43.998166841372786,63.81289358100021,prophet_logistic,CELL-006,dfw
2025-08-25 13:00:00,,53.931908451559224,43.508032623087914,64.24368291502725,prophet_logistic,CELL-006,dfw
2025-08-25 14:00:00,,54.0773409365432,44.4954844489085,63.95595432369389,prophet_logistic,CELL-006,dfw
2025-08-25 15:00:00,,54.32502022535213,44.695978843063,64.51663011331257,prophet_logistic,CELL-006,dfw
2025-08-25 16:00:00,,54.68448178114181,44.9656080146323,64.25995893419017,prophet_logistic,CELL-006,dfw
2025-08-25 17:00:00,,55.16463172674113,45.46924963892534,65.37878149848503,prophet_logistic,CELL-006,dfw
2025-08-25 18:00:00,,55.77368177041661,45.5501643440151,65.2982953367611,prophet_logistic,CELL-006,dfw
2025-08-25 19:00:00,,56.5190876853501,46.650692659844296,65.86724939919924,prophet_logistic,CELL-006,dfw
2025-08-25 20:00:00,,57.40749174566768,47.63371551570643,66.97069485491778,prophet_logistic,CELL-006,dfw
2025-08-25 21:00:00,,58.44466949802625,47.71977389806385,68.43690504172004,prophet_logistic,CELL-006,dfw
2025-08-25 22:00:00,,59.635481223196784,50.14631779134057,68.71322568814442,prophet_logistic,CELL-006,dfw
2025-08-25 23:00:00,,60.983828416221634,50.88165612744562,69.85817474364379,prophet_logistic,CELL-006,dfw
2025-08-26 00:00:00,,62.492615583881,53.6238752601193,72.04365690695846,prophet_logistic,CELL-006,dfw
2025-08-26 01:00:00,,64.1637176261227,54.438577244955816,74.26615492454827,prophet_logistic,CELL-006,dfw
2025-08-26 02:00:00,,65.99795303842849,55.725053352424965,76.19450354387871,prophet_logistic,CELL-006,dfw
2025-08-26 03:00:00,,67.99506313498729,58.3957104297456,78.0872332158074,prophet_logistic,CELL-006,dfw
2025-08-26 04:00:00,,70.15369745687556,60.15756492296881,80.42551730265147,prophet_logistic,CELL-006,dfw
2025-08-26 05:00:00,,72.47140549718193,62.786345279404856,82.86237187363055,prophet_logistic,CELL-006,dfw
2025-08-26 06:00:00,,74.94463483035233,64.4921419956708,84.25721042830995,prophet_logistic,CELL-006,dfw
2025-08-26 07:00:00,,77.56873570596171,68.31889201912138,87.58849481368868,prophet_logistic,CELL-006,dfw
2025-08-26 08:00:00,,80.33797211033189,70.43576852551087,90.83535656148356,prophet_logistic,CELL-006,dfw
2025-08-24 21:00:00,60.72194029906575,,,,observed,CELL-007,dfw
2025-08-24 22:00:00,84.64379828756927,,,,observed,CELL-007,dfw
2025-08-24 23:00:00,63.74223187529657,,,,observed,CELL-007,dfw
2025-08-25 00:00:00,61.68031656436547,,,,observed,CELL-007,dfw
2025-08-25 01:00:00,53.14819795826267,,,,observed,CELL-007,dfw
2025-08-25 02:00:00,50.5580825762104,,,,observed,CELL-007,dfw
2025-08-25 03:00:00,53.557561212023764,,,,observed,CELL-007,dfw
2025-08-25 04:00:00,48.12629811735073,,,,observed,CELL-007,dfw
2025-08-25 05:00:00,54.14457255312006,,,,observed,CELL-007,dfw
2025-08-25 06:00:00,72.36843788683271,,,,observed,CELL-007,dfw
2025-08-25 07:00:00,62.95556326583644,,,,observed,CELL-007,dfw
2025-08-25 08:00:00,60.459688318939484,,,,observed,CELL-007,dfw
2025-08-25 09:00:00,60.30268348285503,,,,observed,CELL-007,dfw
2025-08-25 10:00:00,67.45897638235488,,,,observed,CELL-007,dfw
2025-08-25 11:00:00,56.59235148805473,,,,observed,CELL-007,dfw
2025-08-25 12:00:00,51.869103815217144,,,,observed,CELL-007,dfw
2025-08-25 13:00:00,64.7997403983069,,,,observed,CELL-007,dfw
2025-08-25 14:00:00,55.431495529957374,,,,observed,CELL-007,dfw
2025-08-25 15:00:00,63.20224804928854,,,,observed,CELL-007,dfw
2025-08-25 16:00:00,67.35026721115534,,,,observed,CELL-007,dfw
2025-08-25 17:00:00,59.098918457498485,,,,observed,CELL-007,dfw
2025-08-25 18:00:00,64.20723247871452,,,,observed,CELL-007,dfw
2025-08-25 19:00:00,55.7475836307364,,,,observed,CELL-007,dfw
2025-08-25 20:00:00,43.78736978468051,,,,observed,CELL-007,dfw
2025-08-24 08:00:00,,50.4274685248954,40.37504095398395,60.770774726574786,prophet_logistic,CELL-007,dfw
2025-08-24 09:00:00,,51.166840147989596,40.576291807575736,61.87420985810436,prophet_logistic,CELL-007,dfw
2025-08-24 10:00:00,,51.86986109686284,41.253059172847315,61.6197233577179,prophet_logistic,CELL-007,dfw
2025-08-24 11:00:00,,52.53916709951796,42.521072836574064,63.02318251124513,prophet_logistic,CELL-007,dfw
2025-08-24 12:00:00,,53.177203186830205,42.68870590807593,62.88320399206997,prophet_logistic,CELL-007,dfw
2025-08-24 13:00:00,,53.786196284698725,43.53415024365912,63.861919519023445,prophet_logistic,CELL-007,dfw
2025-08-24 14:00:00,,54.36812935911056,43.7218892311809,64.18493435772923,prophet_logistic,CELL-007,dfw
2025-08-24 15:00:00,,54.924717297249664,44.25692452566722,64.8268847626791,prophet_logistic,CELL-007,dfw
2025-08-24 16:00:00,,55.45738466249521,44.64334532143273,65.38481893712434,prophet_logistic,CELL-007,dfw
2025-08-24 17:00:00,,55.96724546596538,45.845116320937706,66.82780282894281,prophet_logistic,CELL-007,dfw
2025-08-24 18:00:00,,56.455085090866206,46.25595282669259,67.154724402185,prophet_logistic,CELL-007,dfw
2025-08-24 19:00:00,,56.92134448001742,46.68291987080066,67.9296785893047,prophet_logistic,CELL-007,dfw
2025-08-24 20:00:00,,57.36610670531537,47.806675219941944,67.31732553213841,prophet_logistic,CELL-007,dfw
2025-08-24 21:00:00,,57.789086013495144,47.35427182203072,68.44296725547377,prophet_logistic,CELL-007,dfw
2025-08-24 22:00:00,,58.18961942803023,47.263802435372696,67.86289615087271,prophet_logistic,CELL-007,dfw
2025-08-24 23:00:00,,58.566660983609,47.738219789691165,68.96806840872134,prophet_logistic,CELL-007,dfw
2025-08-25 00:00:00,,58.91877865134684,48.054324749286565,69.92893540778216,prophet_logistic,CELL-007,dfw
2025-08-25 01:00:00,,59.244153992257594,49.34702535565324,69.54972230141797,prophet_logistic,CELL-007,dfw
2025-08-25 02:00:00,,59.54058458331888,49.13684554307474,70.14285858142085,prophet_logistic,CELL-007,dfw
2025-08-25 03:00:00,,59.80548921036409,48.85738401381759,70.4513555950525,prophet_logistic,CELL-007,dfw
2025-08-25 04:00:00,,60.035915846522556,50.334267310977395,69.44290494410612,prophet_logistic,CELL-007,dfw
2025-08-25 05:00:00,,60.228552402268015,50.3768377939867,70.25140247313634,prophet_logistic,CELL-007,dfw
2025-08-25 06:00:00,,60.379740206549876,50.955467932203284,70.88844622491034,prophet_logistic,CELL-007,dfw
2025-08-25 07:00:00,,60.48549018217482,50.62994493336716,71.24983785614397,prophet_logistic,CELL-007,dfw
2025-08-25 08:00:00,,60.54150166776016,49.69373549957171,70.918718427923,prophet_logistic,CELL-007,dfw
2025-08-25 09:00:00,,60.54318379668409,50.41715308102825,70.90300626504268,prophet_logistic,CELL-007,dfw
2025-08-25 10:00:00,,60.48567935975834,50.29835325171807,70.60476193831225,prophet_logistic,CELL-007,dfw
2025-08-25 11:00:00,,60.36389105238334,49.44671504575191,70.37957434270068,prophet_logistic,CELL-007,dfw
2025-08-25 12:00:00,,60.172509977431375,49.75614318346233,69.88408298619444,prophet_logistic,CELL-007,dfw
2025-08-25 13:00:00,,59.906046303340794,49.70092742849161,70.114671195204,prophet_logistic,CELL-007,dfw
2025-08-25 14:00:00,,59.55886191671049,48.86726649054288,69.64732321033041,prophet_logistic,CELL-007,dfw
2025-08-25 15:00:00,,59.125204927115554,48.26592868370788,68.77311178953002,prophet_logistic,CELL-007,dfw
2025-08-25 16:00:00,,58.59924586528899,48.01482100895715,68.23205834825963,prophet_logistic,CELL-007,dfw
2025-08-25 17:00:00,,57.97511539684941,48.19613802376833,68.06339350220807,prophet_logistic,CELL-007,dfw
2025-08-25 18:00:00,,57.24694337510777,46.710044795079476,66.31765453880203,prophet_logistic,CELL-007,dfw
2025-08-25 19:00:00,,56.40889903624928,47.1068410847945,66.76032787328589,prophet_logistic,CELL-007,dfw
2025-08-25 20:00:00,,55.45523214405599,46.320089482048125,66.29972484300714,prophet_logistic,CELL-007,dfw
2025-08-25 21:00:00,,54.38031487003313,43.62970077114233,65.29284514481698,prophet_logistic,CELL-007,dfw
2025-08-25 22:00:00,,53.1786842057852,43.32671884450522,63.46233501293363,prophet_logistic,CELL-007,dfw
2025-08-25 23:00:00,,51.84508468076757,40.87306871238402,62.679850331591126,prophet_logistic,CELL-007,dfw
2025-08-26 00:00:00,,50.374511169886624,40.52771142257205,60.332880565552635,prophet_logistic,CELL-007,dfw
2025-08-26 01:00:00,,48.762251559961875,38.70642543724168,59.247894925705644,prophet_logistic,CELL-007,dfw
2025-08-26 02:00:00,,47.003929052663594,37.07751114165571,57.18272973721816,prophet_logistic,CELL-007,dfw
2025-08-26 03:00:00,,45.09554387186558,34.94194460145649,54.939414733981515,prophet_logistic,CELL-007,dfw
2025-08-26 04:00:00,,43.03351414588233,32.439760921096614,53.98037228797558,prophet_logistic,CELL-007,dfw
2025-08-26 05:00:00,,40.814715740725525,30.724716523261776,50.476133606945105,prophet_logistic,CELL-007,dfw
2025-08-26 06:00:00,,38.43652081218182,27.93478578459042,48.39845464224407,prophet_logistic,CELL-007,dfw
2025-08-26 07:00:00,,35.89683486647523,25.178003706632843,46.440231578129335,prophet_logistic,CELL-007,dfw
2025-08-26 08:00:00,,33.19413209126378,23.198093923310903,43.3352552733295,prophet_logistic,CELL-007,dfw
2025-08-24 21:00:00,62.016516040268876,,,,observed,CELL-008,dfw
2025-08-24 22:00:00,53.492713034562975,,,,observed,CELL-008,dfw
2025-08-24 23:00:00,57.30916798816774,,,,observed,CELL-008,dfw
2025-08-25 00:00:00,58.13332346643522,,,,observed,CELL-008,dfw
2025-08-25 01:00:00,56.13641258979936,,,,observed,CELL-008,dfw
2025-08-25 02:00:00,57.84833768327017,,,,observed,CELL-008,dfw
2025-08-25 03:00:00,51.497948888731415,,,,observed,CELL-008,dfw
2025-08-25 04:00:00,55.24661199824814,,,,observed,CELL-008,dfw
2025-08-25 05:00:00,68.76100214420028,,,,observed,CELL-008,dfw
2025-08-25 06:00:00,55.34752100962838,,,,observed,CELL-008,dfw
2025-08-25 07:00:00,47.66911244564865,,,,observed,CELL-008,dfw
2025-08-25 08:00:00,55.5414422825201,,,,observed,CELL-008,dfw
2025-08-25 09:00:00,58.56473070638249,,,,observed,CELL-008,dfw
2025-08-25 10:00:00,43.485883523867756,,,,observed,CELL-008,dfw
2025-08-25 11:00:00,64.09753728078414,,,,observed,CELL-008,dfw
2025-08-25 12:00:00,58.21718813271049,,,,observed,CELL-008,dfw
2025-08-25 13:00:00,79.58910435268771,,,,observed,CELL-008,dfw
2025-08-25 14:00:00,60.323842018334574,,,,observed,CELL-008,dfw
2025-08-25 15:00:00,58.37723362375279,,,,observed,CELL-008,dfw
2025-08-25 16:00:00,73.60800089055859,,,,observed,CELL-008,dfw
2025-08-25 17:00:00,77.16336205698227,,,,observed,CELL-008,dfw
2025-08-25 18:00:00,52.32918949651307,,,,observed,CELL-008,dfw
2025-08-25 19:00:00,55.49354912594076,,,,observed,CELL-008,dfw
2025-08-25 20:00:00,49.99379105666835,,,,observed,CELL-008,dfw
2025-08-24 08:00:00,,51.568517789888226,42.673143517540815,60.84599008761021,prophet_logistic,CELL-008,dfw
2025-08-24 09:00:00,,52.462771138262006,43.49126228686293,62.23453659064825,prophet_logistic,CELL-008,dfw
2025-08-24 10:00:00,,53.253958034624596,43.73212678472224,62.44899618027907,prophet_logistic,CELL-008,dfw
2025-08-24 11:00:00,,53.95066428363692,43.98189382476124,62.98048964945851,prophet_logistic,CELL-008,dfw
2025-08-24 12:00:00,,54.5614112571893,44.36120522883353,64.20615766470785,prophet_logistic,CELL-008,dfw
2025-08-24 13:00:00,,55.09459882985289,45.51235090686484,65.29598775740337,prophet_logistic,CELL-008,dfw
2025-08-24 14:00:00,,55.55845035690734,46.628267980282345,65.55817358243432,prophet_logistic,CELL-008,dfw
2025-08-24 15:00:00,,55.96095996194157,46.16625965995556,64.96946511519272,prophet_logistic,CELL-008,dfw
2025-08-24 16:00:00,,56.30984238975036,46.5471887079817,66.6045960885189,prophet_logistic,CELL-008,dfw
2025-08-24 17:00:00,,56.61248565546474,47.7295590306336,65.79456136684662,prophet_logistic,CELL-008,dfw
2025-08-24 18:00:00,,56.875906715208494,47.22248789510504,66.71898932943772,prophet_logistic,CELL-008,dfw
2025-08-24 19:00:00,,57.106710351371866,47.194273506519934,65.66085495311287,prophet_logistic,CELL-008,dfw
2025-08-24 20:00:00,,57.311051458748636,47.75548074447281,66.90406216283061,prophet_logistic,CELL-008,dfw
2025-08-24 21:00:00,,57.494600894711944,48.2473599159834,67.09819517663576,prophet_logistic,CELL-008,dfw
2025-08-24 22:00:00,,57.662515031827205,47.714988627023914,67.60121404682947,prophet_logistic,CELL-008,dfw
2025-08-24 23:00:00,,57.81940913690422,48.517509198230016,68.07716613227944,prophet_logistic,CELL-008,dfw
2025-08-25 00:00:00,,57.96933467652624,48.12225976060647,67.78009852147358,prophet_logistic,CELL-008,dfw
2025-08-25 01:00:00,,58.1157606248086,48.28571924010828,67.47184683764799,prophet_logistic,CELL-008,dfw
2025-08-25 02:00:00,,58.261558834747326,49.26864182790617,67.36940319643487,prophet_logistic,CELL-008,dfw
2025-08-25 03:00:00,,58.40899350565972,48.612924752261684,68.49107249225571,prophet_logistic,CELL-008,dfw
2025-08-25 04:00:00,,58.559714759093424,49.58110105631761,67.95887937226384,prophet_logistic,CELL-008,dfw
2025-08-25 05:00:00,,58.714756318734786,48.67417477352817,68.56333398246572,prophet_logistic,CELL-008,dfw
2025-08-25 06:00:00,,58.874537261973686,49.30472421314037,68.92271047840002,prophet_logistic,CELL-008,dfw
2025-08-25 07:00:00,,59.038867792966684,48.881158739071566,68.46383122471669,prophet_logistic,CELL-008,dfw
2025-08-25 08:00:00,,59.20695896648952,49.55350030307763,68.77041215691055,prophet_logistic,CELL-008,dfw
2025-08-25 09:00:00,,59.3774362712346,49.7649468169991,68.84314970941817,prophet_logistic,CELL-008,dfw
2025-08-25 10:00:00,,59.54835696059578,50.26643214668209,68.37736184423157,prophet_logistic,CELL-008,dfw
2025-08-25 11:00:00,,59.71723100281816,50.09408799912913,68.8041142092454,prophet_logistic,CELL-008,dfw
